,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,is_inc_v,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code
142702,10706872,12598966,15000,15000,15000, 36 months,12.85 ,504.33,B,B4,LeadMan,10+ years,0,72000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10706872,  Borrower added on 02/04/14 > home imprrovement<br>,home_improvement,Home improvement,924xx,CA,6.98,0,Dec-92,1,44,28,7,1,2544,46.30%,24,f,11770.79,11770.79,4538.97,4538.97,3229.21,1309.76,0,0,0,Nov-14,504.33,Dec-14,Nov-14,0,44,1
142726,11358442,13290589,12500,12500,12500, 60 months,25.80 ,372.78,G,G1,installer,3 years,1,65000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11358442,  Borrower added on 02/05/14 > to consolidate credit cards and small loans into 1 manageable payment<br>,credit_card,Credit card refinancing,302xx,GA,15.97,0,Apr-04,2,33,94,10,1,7812,87.80%,21,f,11479.04,11479.04,3355.02,3355.02,1020.96,2334.06,0,0,0,Nov-14,372.78,Dec-14,Nov-14,0,50,1
142762,11417862,13350029,25200,25200,25200, 60 months,21.48 ,688.57,E,E2,Chaplain Assistant,10+ years,1,60000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11417862,"  Borrower added on 02/04/14 > The loan will be used for consolidating debt.  If approved, the money savings per month will allow my family to breathe a little easier.<br>",debt_consolidation,Debt consolidation,809xx,CO,26.86,0,Mar-01,0,31,77,10,1,13136,64.10%,25,f,22902.98,22902.98,6197.13,6197.13,2297.02,3900.11,0,0,0,Nov-14,688.57,Dec-14,Nov-14,0,76,1
142764,11417956,13350125,9600,9600,9600, 36 months,13.53 ,325.92,B,B5,Hospice Chaplain,5 years,1,70000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11417956,  Borrower added on 02/04/14 > This loan will help me consolidate my credit cards alone with an  outstanding loan. This will help me lower my monthly payments which would be a great help..Thanks!<br><br> Borrower added on 02/04/14 > I'm getting this loan to help consolidate my credit cards and a outstanding loan that the interest is higher. This will make my payments lower and be a great help to me..Thank You!<br>,debt_consolidation,Debt consolidation,900xx,CA,25.51,0,Dec-96,1,61,44,8,1,3327,37%,41,w,7550.16,7550.16,2933.28,2933.28,2049.84,883.44,0,0,0,Nov-14,325.92,Dec-14,Nov-14,0,108,1
142838,11355483,13287646,10400,10400,10400, 60 months,19.22 ,271.05,D,D4,mechanic,5 years,0,45000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11355483,  Borrower added on 02/04/14 > specialty car<br>,car,Car financing,077xx,NJ,19.73,0,Jul-86,0,55,42,12,3,9842,38%,22,f,9397.16,9397.16,2439.45,2439.45,1002.84,1436.61,0,0,0,Nov-14,271.05,Dec-14,Nov-14,0,55,1
142852,11367955,13300124,10000,10000,10000, 36 months,13.53 ,339.5,B,B5,Grant Analyst,6 years,1,65000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11367955,  Borrower added on 02/04/14 > Consolidate all credit cards into one payment with a lower interest rate.<br>,credit_card,Credit card refinancing,956xx,CA,6.04,0,Oct-95,2,46,55,9,1,6925,73.70%,32,f,7864.75,7864.75,3055.5,3055.5,2135.25,920.25,0,0,0,Nov-14,339.5,Dec-14,Nov-14,0,46,1
142880,11397207,13319420,7000,7000,7000, 36 months,9.67 ,224.79,B,B1,EMT,2 years,0,35000,Source Verified,Feb-14,In Grace Period,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11397207,  Borrower added on 02/04/14 > pay off credit cards<br>,credit_card,Credit card refinancing,153xx,PA,23.44,4,Feb-00,1,15,105,12,1,6165,18.60%,24,f,5614.34,5614.34,1798.32,1798.32,1385.66,412.66,0,0,0,Oct-14,224.79,Dec-14,Nov-14,0,15,1
142968,11357082,13289268,5000,5000,5000, 36 months,10.99 ,163.67,B,B2,room attendant,10+ years,1,29000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11357082,  Borrower added on 02/04/14 > refinancing credit card<br>,credit_card,Credit card refinancing,331xx,FL,13.29,0,Aug-98,1,42,45,11,1,4793,32.60%,19,w,3899.39,3899.39,1473.03,1473.03,1100.61,372.42,0,0,0,Nov-14,163.67,Dec-14,Nov-14,0,42,1
142988,11377219,10776925,18000,18000,18000, 60 months,25.83 ,537.12,G,G2,consultant,5 years,0,75000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11377219,"  Borrower added on 02/04/14 > This loan will help me pay a high interest loan and a few other small loans and  finally have some peace of mind.  If loan is approved, I will make sure that my monthly payments will be on time until fully paid\.  Thanks for considering this loan<br>",debt_consolidation,Debt consolidation,925xx,CA,6.62,0,Nov-84,4,46,43,8,2,1963,27.60%,43,f,16530.97,16530.97,4834.08,4834.08,1469.03,3365.05,0,0,0,Nov-14,537.12,Dec-14,Nov-14,0,46,1
142992,11377922,13310075,7000,7000,7000, 36 months,14.47 ,240.85,C,C2,Nanny,3 years,1,28600,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11377922,  Borrower added on 02/04/14 > I need this loan for debt consolidation.<br>,debt_consolidation,Debt consolidation,070xx,NJ,20.48,0,Feb-73,0,53,100,9,1,3878,33.40%,20,f,5522.17,5522.17,2167.65,2167.65,1477.83,689.82,0,0,0,Nov-14,240.85,Dec-14,Nov-14,0,53,1
143012,11388012,13330154,19500,19500,19500, 60 months,16.24 ,476.7,C,C5,Driver,10+ years,0,83000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11388012,  Borrower added on 02/04/14 > The loan is to be used to consolidate credit card debt.  Pay monthly bills in a timely manner. A average of $4600.00 to pay monthly bills. I have been with company for 28 years which makes my employment stable.<br>,debt_consolidation,Debt consolidation,210xx,MD,29.89,0,Aug-05,0,76,106,12,1,12586,44.80%,16,f,17477.78,17477.78,4290.3,4290.3,2022.22,2268.08,0,0,0,Nov-14,476.7,Dec-14,Nov-14,0,76,1
143035,11428015,13360166,12000,12000,12000, 36 months,15.61 ,419.58,C,C4,Administrative Assistant,6 years,0,45000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11428015,  Borrower added on 02/04/14 > get higher intrest credit card accounts paid off.<br>,debt_consolidation,Debt consolidation,765xx,TX,18.48,0,Aug-94,1,65,60,23,1,17951,69.60%,49,f,9501.47,9501.47,3776.22,3776.22,2498.53,1277.69,0,0,0,Nov-14,419.58,Dec-14,Nov-14,0,65,1
143087,11367799,13299970,10000,10000,10000, 36 months,16.99 ,356.48,D,D1,Major Account Executive,< 1 year,1,120000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11367799,  Borrower added on 02/04/14 > I would like to consolidate my credit card debt to one easy lower interest payment.<br>,debt_consolidation,Debt consolidation,190xx,PA,10.38,0,Aug-96,3,75,58,9,1,7070,55.20%,17,f,7952.7,7952.7,3208.32,3208.32,2047.3,1161.02,0,0,0,Nov-14,356.48,Dec-14,Nov-14,0,75,1
143108,11397864,13320064,16000,16000,16000, 36 months,8.90 ,508.06,A,A5,Underwriter,5 years,1,90899.76,Not Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11397864,  Borrower added on 02/04/14 > Payoff and close all credit card debt.<br>,credit_card,Credit card refinancing,640xx,MO,14.3,0,Jun-03,0,69,116,6,1,7013,71.60%,20,w,12389.67,12389.67,4572.54,4572.54,3610.33,962.21,0,0,0,Nov-14,508.06,Dec-14,Nov-14,0,69,1
143251,11447539,13379720,3000,3000,3000, 36 months,13.98 ,102.51,C,C1,Property manager,10+ years,1,108012,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11447539,  Borrower added on 02/03/14 > Home improvements<br>,major_purchase,Major purchase,086xx,NJ,11.37,0,Mar-95,6,47,67,10,3,4279,39.60%,26,f,2362.84,2362.84,922.59,922.59,637.16,285.43,0,0,0,Nov-14,102.51,Dec-14,Nov-14,0,47,1
143364,11387330,13329496,8000,8000,8000, 36 months,12.85 ,268.98,B,B4,Program Director,3 years,0,43500,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11387330,  Borrower added on 02/03/14 > I would like to consolidate all of my credit card debt into one payment so that I can begin the process of becoming debt free.<br>,debt_consolidation,Debt consolidation,461xx,IN,27.37,0,Apr-65,1,28,41,25,2,5214,39.40%,58,f,6277.72,6277.72,2420.82,2420.82,1722.28,698.54,0,0,0,Nov-14,268.98,Dec-14,Nov-14,0,72,1
143375,11397338,13319550,10000,10000,10000, 36 months,14.47 ,344.07,C,C2,CFO,10+ years,0,75000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11397338,  Borrower added on 02/03/14 > I would like to pay off my higher rate items as well as work on increasing my credit rating by making fixed monthly payments.  Thank you for your consideration.<br>,debt_consolidation,Debt consolidation,895xx,NV,8.22,0,Aug-94,0,29,48,8,1,11175,90.10%,27,f,7888.82,7888.82,3096.63,3096.63,2111.18,985.45,0,0,0,Nov-14,344.07,Dec-14,Nov-14,0,29,1
143383,11406919,13339122,35000,35000,35000, 36 months,16.24 ,1234.65,C,C5,Business Taxes Compliance Specialist,10+ years,0,94724,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11406919,  Borrower added on 02/03/14 > I would like to pay-off several high interest rate charge accounts and be able to make one payment a month. I like to simplify monthly payments by making a single payment. Any extra funds will be used to make some home improvements.<br>,debt_consolidation,Debt consolidation,937xx,CA,11.81,3,Jan-89,0,10,40,14,1,7309,34.80%,47,f,28615.83,28615.83,9877.2,9877.2,6384.17,3493.03,0,0,0,Oct-14,1234.65,Dec-14,Nov-14,0,15,1
143402,11427306,13359484,10000,10000,10000, 36 months,13.98 ,341.68,C,C1,Maintenance Supervisor,10+ years,0,69000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11427306,  Borrower added on 02/03/14 > Pay off debt<br><br> Borrower added on 02/03/14 > To pay off high interest credit cards<br>,credit_card,Credit card refinancing,453xx,OH,8.33,2,Jul-90,2,10,27,12,1,12301,43.90%,34,f,7876.33,7876.33,3075.12,3075.12,2123.67,951.45,0,0,0,Nov-14,341.68,Dec-14,Nov-14,0,10,1
143486,10556309,12438353,24075,24075,24075, 60 months,19.97 ,637.44,D,D5,Facilities Engineer,6 years,0,135000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10556309,  Borrower added on 02/03/14 > I want to pay credit card debt and motorcycle loan.<br>,debt_consolidation,Debt consolidation,219xx,MD,16.81,0,Mar-99,2,58,54,14,1,10218,61.20%,45,f,21796.36,21796.36,5736.96,5736.96,2278.64,3458.32,0,0,0,Nov-14,637.44,Dec-14,Nov-14,0,58,1
143518,11357123,13289308,8400,8400,8400, 36 months,16.24 ,296.32,C,C5,Detective,7 years,0,90000,Not Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11357123,  Borrower added on 02/03/14 > We want to consolidate the small amount credit card and save some to visit dad in the hospital in different state.<br>,other,Other,925xx,CA,4.35,0,Nov-99,2,17,61,4,1,4987,66%,31,f,6664.39,6664.39,2666.88,2666.88,1735.61,931.27,0,0,0,Nov-14,296.32,Dec-14,Nov-14,0,57,1
143702,10637833,12509827,7000,7000,7000, 36 months,13.53 ,237.65,B,B5,Sales Rep,5 years,0,45000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10637833,  Borrower added on 02/02/14 > Credit card consolidation<br>,debt_consolidation,Debt consolidation,917xx,CA,3.79,0,Dec-97,0,70,50,9,2,5435,77.60%,19,f,5505.32,5505.32,2138.85,2138.85,1494.68,644.17,0,0,0,Nov-14,237.65,Dec-14,Nov-14,0,70,1
143822,11234785,13146945,9475,9475,9475, 36 months,12.85 ,318.57,B,B4,mechanics helper,10+ years,0,30000,Not Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11234785,"  Borrower added on 02/02/14 > paying off credit cards,such as universal,capital,walmart,sams,,East Coast Resort<br><br> Borrower added on 02/02/14 > I would like to payoff my credit cards that I have used to pay off other things.Some of the credit cards that I used are:Capital One,Universal ,East Coast Resort membership,Walmart,Sams Club,and some other cards.<br>",credit_card,Credit card refinancing,143xx,NY,25.68,0,May-89,0,81,74,20,1,10487,42%,61,w,7435.2,7435.2,2867.13,2867.13,2039.8,827.33,0,0,0,Nov-14,318.57,Dec-14,Nov-14,0,148,1
143839,11376716,13308882,15125,15125,15125, 36 months,13.53 ,513.5,B,B5,General Manager,7 years,1,100000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11376716,  Borrower added on 02/02/14 > I have a current Lending Club loan that I love.  This loan is at a lower interest rate than my current one so I am planning on paying off the current loan and then paying off a 19.9% credit card also.  Consolidating debt to save money!  My current loan is in Great Standing and current too!<br><br> Borrower added on 02/02/14 > I'm planning to use this loan to pay off my current Lending Club loan. My current loan is in Great Standing and current. No late payments at all!  This new loan is at a better interest rate so I want to consolidate and save some money! And have a little extra to pay off a high interest credit card!<br>,debt_consolidation,Debt consolidation,852xx,AZ,14.99,0,Sep-02,0,78,63,9,2,1274,15%,23,w,11895.37,11895.37,4621.5,4621.5,3229.63,1391.87,0,0,0,Nov-14,513.5,Dec-14,Nov-14,0,78,1
144021,11416451,13348646,6000,6000,6000, 36 months,15.61 ,209.79,C,C4,Clinical Coordinator,6 years,0,72000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11416451,"  Borrower added on 02/01/14 > thanks for this opportunity, I'm using this loan actually to consolidate credit card debt. so far the rate of financing suggested by your company presents a pretty good opportunity for me to pay off credit cards in exchange of one reasonable monthly payment at a reasonable rate.<br>",debt_consolidation,Debt consolidation,480xx,MI,11.37,0,Jan-05,3,34,52,8,1,5708,83.90%,12,w,4750.74,4750.74,1888.11,1888.11,1249.26,638.85,0,0,0,Nov-14,209.79,Dec-14,Nov-14,0,34,1
144334,11426243,13358402,12000,12000,11975, 60 months,16.99 ,298.17,D,D1,foreman ,10+ years,0,65000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11426243,  Borrower added on 01/31/14 > to pay off credit cards<br><br> Borrower added on 01/31/14 > pay off credit cards<br>,debt_consolidation,Debt consolidation,185xx,PA,20.37,0,Aug-98,2,57,29,9,1,16520,61.60%,30,f,10777.98,10755.53,2683.53,2677.94,1222.02,1461.51,0,0,0,Nov-14,298.17,Dec-14,Nov-14,0,57,1
144445,11406081,13338270,18000,18000,18000, 36 months,14.47 ,619.32,C,C2,IT Executive,10+ years,0,195000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11406081,  Borrower added on 01/31/14 > home improvements<br>,home_improvement,Home improvement,483xx,MI,7.96,1,May-95,1,21,47,10,1,9082,57.10%,35,w,14199.94,14199.94,5573.88,5573.88,3800.06,1773.82,0,0,0,Nov-14,619.32,Dec-14,Nov-14,0,51,1
144514,11355098,13287257,12000,12000,11950, 60 months,15.61 ,289.34,C,C4,System Administrator,2 years,0,69695,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11355098,  Borrower added on 01/31/14 > To pay off all my credit cards and have one single monthly payment<br>,credit_card,Credit card refinancing,930xx,CA,6.84,2,Nov-98,1,19,71,7,1,10798,59.20%,18,f,10736.51,10691.78,2604.06,2593.21,1263.49,1340.57,0,0,0,Nov-14,289.34,Dec-14,Nov-14,0,20,1
144540,10726711,12618790,7500,7500,7500, 36 months,16.99 ,267.36,D,D1,Patent Paralegal,5 years,1,85000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10726711,"  Borrower added on 01/31/14 > I would like to pay a credit card off that has a higher interest rate, than the rate at the Lending Club.<br>",debt_consolidation,Debt consolidation,018xx,MA,8.4,0,Jun-01,3,70,74,8,1,3224,22.10%,13,f,5964.53,5964.53,2406.24,2406.24,1535.47,870.77,0,0,0,Nov-14,267.36,Dec-14,Nov-14,0,71,1
144550,11024674,12936824,25000,25000,24975, 60 months,19.97 ,661.93,D,D5,operator,10+ years,0,100000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11024674,  Borrower added on 01/31/14 > Debt consolidation<br><br>  Borrower added on 01/31/14 > DEBT CONSOLIDATION<br>,debt_consolidation,Debt consolidation,597xx,MT,25.98,0,Aug-97,1,41,35,14,1,4889,50.90%,60,f,22633.83,22611.19,5957.37,5951.41,2366.17,3591.2,0,0,0,Nov-14,661.93,Dec-14,Nov-14,0,41,1
144592,11406049,13338239,10000,10000,9950, 60 months,17.57 ,251.61,D,D2,Office worker,10+ years,0,29000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11406049,  Borrower added on 01/31/14 > I would like to finish kitchen and bathroom<br>,home_improvement,Home improvement,444xx,OH,18.63,0,Sep-84,0,38,54,7,1,8675,70%,18,f,8995.88,8950.9,2264.49,2253.17,1004.12,1260.37,0,0,0,Nov-14,251.61,Dec-14,Nov-14,1,49,1
144622,11355876,13288047,8400,8400,8400, 36 months,23.40 ,326.92,E,E5,support desk analyst,2 years,1,50000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11355876,  Borrower added on 01/31/14 > I have a good job for the past 2 years and I would like to pay off family members that had loan me money while i wasn't working<br><br> Borrower added on 01/31/14 > Pay off debt to family members<br><br> Borrower added on 01/31/14 > Pay off all my bills to family members<br>,renewable_energy,Green loan,107xx,NY,4.01,0,Feb-02,0,56,26,9,7,6748,69.60%,14,f,6812.04,6812.04,2942.28,2942.28,1587.96,1354.32,0,0,0,Nov-14,326.92,Dec-14,Nov-14,0,56,1
144656,11405836,13338015,8000,8000,8000, 36 months,11.99 ,265.68,B,B3,Bookkeeper,2 years,0,60000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11405836,  Borrower added on 01/30/14 > We are working toward becoming debt free and this is the last little bit of credit card debt to pay off.<br>,credit_card,Credit card refinancing,484xx,MI,27.58,0,Mar-96,1,48,49,13,2,6802,38.90%,44,w,6259.89,6259.89,2391.12,2391.12,1740.11,651.01,0,0,0,Nov-14,265.68,Dec-14,Nov-14,0,48,1
144693,11455751,13387917,30000,30000,29950, 60 months,18.25 ,765.89,D,D3,Region Sales Manager,5 years,1,255000,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11455751,  Borrower added on 01/30/14 > pay tax liability for 2013; pay off Tacoma truck<br>,debt_consolidation,Debt consolidation,852xx,AZ,13.51,0,May-98,1,48,97,13,1,12473,78.90%,27,f,27037.56,26992.49,6893.01,6881.52,2962.44,3930.57,0,0,0,Nov-14,765.89,Dec-14,Nov-14,0,48,1
144718,11256390,13168573,7275,7275,7275, 36 months,14.47 ,250.31,C,C2,Law Enforcement Officer,7 years,1,60000,Source Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11256390,"  Borrower added on 01/30/14 > I'd like to pay off my (higher interest) credit card debt, and have just the one payment to be made each month on the debt service until paying it all off.<br>",debt_consolidation,Debt consolidation,320xx,FL,18.56,0,Jul-00,1,24,46,10,1,4466,56.50%,38,f,5739.13,5739.13,2252.79,2252.79,1535.87,716.92,0,0,0,Nov-14,250.31,Dec-14,Nov-14,0,38,1
144895,10626189,12498227,10200,10200,10175, 36 months,15.61 ,356.65,C,C4,Swing Supervisor,4 years,0,28500,Not Verified,Jan-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10626189,"  Borrower added on 01/30/14 > Previous credit card and other loan interest rates make my total payment amount high. This loan would help reduce my total payment, and allow me to pay off faster.<br>",debt_consolidation,Debt consolidation,864xx,AZ,28.59,0,Mar-05,1,60,116,10,1,6748,42.40%,21,f,8076.19,8056.39,3209.85,3201.98,2123.81,1086.04,0,0,0,Nov-14,356.65,Jan-15,Nov-14,0,60,1
